Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,287.4708224,276.4070627,253.3426979,252.4420746,239.7482897,216.0541361,217.8701899,207.6058947,229.4218439,252.1959074,286.730599,325.7527311,258.3934309,293.0168831,169.1965269,200.36237,320.6627356,366.9544613,236.0454795,233.9359862,224.2241592,215.4745249,428.2104398,383.3485969,404.6742484,414.361122,440.822149,475.1802617,554.0488204,625.8697299,683.1246947,763.0610004,558.4620883,496.9473683,529.513344,539.6053632,450.5061055,495.7696834,533.2025672,580.8891398,602.5074782,617.4469945,604.2697404,633.214768,522.5703936
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,240.8474146,232.9437688,238.8363392,291.800007,302.9339523,326.4360074,338.5701215,335.4256306,342.4447634,368.3856555,379.6267643,407.196728,472.3635094,700.728626,847.8068026,810.5709997,940.4377341,1091.708371,1326.887698,1679.877794,1886.123393,1866.102468,1937.749227,2124.292291,2299.808708,2045.574718,1759.731857,1977.129087,2099.954677,2243.602196,2468.690803,2679.201011,3141.43322,3461.995042,3757.652929,4363.144583,4837.168973,4678.563901,3294.309784,3527.815814,4083.528745,3943.799439,4184.031638,4465.321946,4939.248519,5555.5818,6158.407855,7168.930319,8371.821561,7191.432872,8899.345055,10217.10686,10600.57442,10713.64076,11013.31073,9648.679794,9476.534098,9862.548066,10901.802,10920.19176,9957.526267,10903.10375,11754.56783,11386.03956,11874.42737
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2933.326121,2985.345095,3148.480345,3276.240573,3473.156587,3722.179138,4035.881854,4223.191671,4570.753889,4902.69125,5130.464967,5506.319957,5999.1629,6642.717478,7209.110567,7775.529504,8615.910364,9403.390835,10427.52354,11518.75425,12441.49041,13820.19328,14247.34799,15341.78525,16808.91734,17838.58254,18625.65944,19679.33709,21180.34724,22652.66305,23653.50201,24094.13069,24974.74056,25772.07244,26931.65093,27897.93461,29112.24514,30518.07189,31691.94925,33320.93963,35151.36139,35831.45692,36652.01866,38395.52057,40788.47441,43368.57839,45741.26335,47727.7701,48398.36014,46581.40626,48545.77527,50251.98153,51812.89212,53133.85373,54580.8673,55285.56869,56112.22537,58184.85716,60890.56893,62874.61171,61468.33722,68424.56003,74535.63654,78190.06407,81275.84368
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2467.807655,2266.910406,2097.093409,2214.338631,1830.469206,1466.179244,1599.397857,1969.42365,2062.579976,1966.827028,2037.475894,2116.905525,2346.86243,2154.964737,2355.904457,2483.203534,2423.398291,2459.645118,2235.245155,2177.787334,2156.675905,1915.589266,1772.075655,2569.247393,3403.154962,3685.773,4017.183472,4379.043137,4204.785554,4302.913741,5418.216334,5834.791768,5942.64681,5346.621311,5378.323262,4774.106509,4395.687762,5143.960723,5308.608134,4731.921032,3878.58983,4412.835569,4349.799085,4187.605004,4413.127522
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1713.140893,1713.697938,1826.171479,2124.458183,2509.407256,3281.710696,3615.154292,4225.838163,4318.138312,4848.944698,5940.930325,5618.325733,5792.710368,5779.036339,7069.544214,7892.722129,6422.066381,5912.378806,5315.109341,5051.726358,5334.828398,7374.68547,8983.357087,12301.19232,12701.82899,14334.68074,14642.51797,15713.71986,14787.21651,15534.30933,18107.88808,17592.05027,15704.95935,16614.59788,16692.68351,15329.72972,14482.36063,16104.55204,20768.10615,24475.64885,25528.29184,28193.25376,35177.65353,35723.90332,33836.49408,35798.90848,38835.94019,35559.5672,36671.15668,37816.95586,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306,35311.55436,33516.36309,33701.89233,29213.19232
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,128.2512014,134.6350943,143.1508241,153.3248826,148.0802691,166.2800559,168.5964855,155.3806205,145.6101459,138.2912098,139.75875,145.2137836,151.4379477,187.8543997,198.2891653,197.232873,194.7895706,229.8084176,306.8280225,354.1697309,408.8227798,343.3868007,309.7950623,268.7725807,211.4688073,202.3727407,259.5618942,295.3262539,292.5878785,271.2665579,423.8874606,384.4431168,384.0296573,335.4295819,206.2146171,237.0199896,239.4945132,220.5629572,246.0908559,228.2716561,194.7719599,205.4179361,225.2943911,265.2253635,283.4682818,318.6431219,333.3450784,387.1680659,475.0449554,461.131534,474.4256923,510.7595618,528.5101045,552.1033344,565.3098973,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958,608.7224396,609.7451476,638.3360809,735.2702558
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,93.13700904,97.13752811,104.5324955,107.6757414,113.2973457,117.2872268,124.3824402,99.50149066,97.33720813,121.4366633,224.462936,160.4792558,209.4547763,252.3690325,402.8369998,438.0788139,556.3896877,535.9653078,526.8958529,660.9940409,870.3599347,2162.209954,1821.532655,1207.073746,890.4341063,868.6405405,628.2484537,587.9566134,539.5394684,465.4880895,556.3764491,596.9387957,508.5159057,539.5732023,744.8842472,1271.616174,1632.724694,1720.275409,1822.469985,480.6693639,547.3182989,566.4282318,712.1648521,763.3887454,962.4810419,1211.377035,1599.538916,1815.526975,2154.105435,1820.486339,2202.25673,2418.41317,2633.197347,2872.790834,3088.721313,2585.733607,2070.412734,1876.340271,2057.879446,3189.812865,2797.184581,2787.487792,2899.160475,2138.763837,1084.160418
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,127.4838121,132.9435072,142.3035236,152.4614983,172.6813563,272.2512632,283.9995933,297.9460659,304.4419653,319.3666503,321.316159,331.451183,341.3807724,412.5274942,556.8661225,561.4596954,632.5737784,744.1853204,690.7412617,495.3665974,659.2971431,739.6716557,713.7778091,779.8527307,861.4286498,724.0564253,760.5905591,992.0240664,662.3081966,249.1554741,242.5083906,349.5143186,411.4733307,394.378074,849.1793314,891.7793523,910.8616459,912.7574298,949.1553735,980.2197447,1017.312443,1051.874236,1014.333904,1021.352167,1098.621187,1183.30214,1248.173716,1350.381458,1523.684371,1467.082881,1526.56707,1679.711921,1784.69836,1835.439964,1958.370476,2074.456206,2131.687048,2182.61381,2035.165494,1958.620515,1938.447048,2138.385885,2322.89054,2609.444921,2847.539663
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1156.385977,1254.420283,1342.368272,1436.887261,1668.330861,1848.098015,1986.270244,2154.579697,2364.359419,2646.845818,2931.38078,3383.587156,4110.491646,5353.442652,6450.457702,7346.304748,7937.352467,9180.299185,11195.84249,12817.37902,13812.16001,11537.40269,11088.95432,10696.0775,9991.843777,9940.738436,13804.13606,16734.15141,17770.61624,17423.29616,21322.19448,21764.2145,23939.21735,23156.44044,24682.58667,29301.19405,29063.62365,26744.96013,27924.28181,28318.74665,26225.16977,26955.7128,29446.53309,35896.75046,40611.34144,42165.39617,45123.54324,52100.79963,58246.70269,53172.02616,51305.73385,54701.7728,50473.9442,52602.28605,53457.22349,45793.81354,46808.52915,49513.68173,53955.077,53554.90075,53467.92774,60141.98809,59123.31856,63515.60308,67520.4219
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1451.285078,1570.638044,1678.267257,1787.318534,1950.693242,2178.775081,2332.510599,2530.660578,2679.713004,2894.239982,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.59459,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.23335,22505.86226,24207.28147,24281.13041,28242.9814,28596.933,30523.98506,27963.69791,29315.80923,34875.70433,37321.9742,36629.0309,34803.46341,36393.29275,38178.23688,38601.89764,43170.55717,50250.32982,57768.6981,67047.17046,74434.49968,85502.26771,97503.54078,80347.57007,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,109269.5206,87497.21796,86785.43345
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.21252337,51.55448207,54.56560893,46.31466297,45.32075732,65.80506904,79.48417865,72.25560337,64.85924192,64.81791995,69.63348973,69.45407041,78.84291284,73.22668353,89.76374556,113.6056452,102.4703733,95.34335574,108.0994251,121.8682097,125.1143475,142.9168988,146.9766629,146.6329531,151.0781871,149.9004534,159.5456828,162.0369069,187.0847776,184.9754165,185.7946004,195.7166214,165.0295941,172.8052026,187.2581762,197.8430013,198.8219074,211.8348696,205.0752463,208.6466679,223.8302892,240.7951145,238.891403,246.4297066,279.58775,309.0241683,340.4317964,385.4497677,464.8173919,473.0787512,585.278492,785.5186562,788.2029371,803.2695954,821.4552249,875.5436355,877.2564547,1034.283749,1179.198432,1203.142947,1154.215176,1252.750767,1385.910663,1382.330558,1447.310045
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2618.534459,2811.214627,3190.585539,3863.940691,5199.264975,5740.199787,5703.203171,5646.335581,5721.313689,5949.562162,6137.681296,6593.906952,6576.83364,5895.702668,5653.961,4858.933517,4568.678877,4484.508146,5011.580315,5722.767422,5775.553474,5333.379549,5102.596859,4310.244333,3920.53973,3932.091094,3678.562429,3661.028467,2908.849865,2682.694867,2648.601529,2232.30874,2084.648245,2463.282591,3040.513499,2992.403828,2910.141458,2272.152913,3756.845312,4410.567647,4735.920005,6444.036421,9842.770327,8974.518869,9230.054403,7747.25585,8748.156326,9656.979766,11413.7463,10801.77057,10709.06881,14979.0999,12911.90864,12752.47239,13609.15884
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2334.133721,2364.753839,2471.055009,2646.236529,2839.315547,2170.998098,2211.382224,2208.442138,1902.421824,2096.926467,2311.02762,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26654.5932,32479.98174,31324.7398,28276.72554,33761.90096,38431.77668,40053.69915,43000.46468,44618.26697,38665.3723,40113.71954,42950.38417,43257.07692,42855.83186,41997.78303,49950.42517,49099.70904,49075.95628,49205.17921
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1311.178932,1379.301793,1470.947362,1561.790059,1686.106456,1808.252505,1955.393393,2065.108727,2214.149378,2412.172492,2613.450865,2857.717116,3281.032972,3927.604733,4358.594677,4834.402431,5188.508634,5796.513299,6911.985383,7904.738058,8697.798525,8777.033237,8567.907714,8783.637973,9108.529474,9513.43362,11438.72988,13143.06067,14699.41229,15248.43998,17019.81382,17848.82881,19022.16025,19145.06081,20297.36523,22257.15401,22275.19586,21776.2052,21771.44652,22708.45286,23049.63294,22671.1632,23479.8119,26073.41161,28822.98278,30274.05434,31719.33609,34485.43269,36330.0254,33747.38712,35162.19917,37631.41118,37353.49752,37640.7879,38191.05275,35779.91233,36229.34908,37605.27062,39552.69567,39708.88646,38597.24642,43027.74943,43950.17371,46580.44488,48322.16442
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,83.38531052,84.53116464,102.3258899,106.829312,108.0597471,108.1272763,113.1588515,174.7084424,300.3823945,371.9456773,386.7927128,441.9353844,523.6757266,669.82953,2203.405913,2691.996535,3142.527178,3204.86973,3043.75121,3933.505109,5974.304346,6865.584828,6759.298703,6714.191259,7070.072958,7548.695884,5181.879803,5203.999941,5279.104114,5591.227238,7545.703052,6977.328592,7317.788158,7038.930159,7068.38997,7414.302792,8068.000768,8234.640638,7219.029324,7915.441694,9753.847552,9611.963602,9869.130502,10463.54258,11800.85074,14434.85779,16930.85651,18792.65377,26576.77924,20655.91802,23570.17981,25188.00742,24642.29788,23458.02338,23160.65023,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306,19403.46002,23223.58294,21027.73848,20285.22729
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,1109.838093,1266.597926,1526.12976,1737.216056,2242.72936,3286.784594,3011.873402,2836.772044,2559.294897,2486.493731,2379.801932,2329.749259,2860.799602,3025.753058,3031.128525,3570.55789,3674.36137,3949.408789,3762.448854,3950.980037,4659.341881,4739.07695,4678.519991,4635.158826,4829.253381,4847.450333,4780.95493,5142.086941,6311.76435,7419.393874,8233.339809,9046.586805,10758.37502,11515.14213,9809.38881,10149.56326,11469.95189,11084.10206,11421.79593,11682.61659,10359.11825,10813.3827,11950.97406,13025.99083,12907.61626,11770.45641,13717.08949,14320.77068,15334.10465,16094.12662
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.02410001,87.7778247,89.50395258,93.65087286,102.4597638,113.5672064,122.2293538,135.1904749,141.5583065,148.528513,166.662062,172.4536622,148.0739763,97.51364259,132.0051566,161.6817749,183.8597334,204.6777626,233.4179916,249.22939,287.4487073,327.50507,344.8897925,311.0983614,327.3456252,317.0634994,313.946324,317.2386742,353.8545428,357.5957961,344.4554738,380.0198433,395.6772086,407.8881407,399.9559276,450.5502793,456.9969618,438.0309427,424.4536978,418.2492571,642.3383465,609.9395069,599.9373457,672.4417867,771.9022473,827.6198612,900.873565,998.0901142,1067.043246,963.7880664,987.3045711,1131.735138,1204.364755,1225.434012,1266.613408,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352,1455.319224,1538.322813,1360.324178,1478.77278
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,477.037935,516.4598619,545.5704463,586.6166879,611.100613,651.3313748,688.8469788,744.8909283,778.4766417,830.3197529,892.8908775,979.3302534,1046.063412,1164.327458,1296.447593,1405.748997,1456.500097,1503.265034,1738.487637,1937.981075,2357.09132,2605.455299,2811.406437,2819.351285,2874.948321,2972.180707,3019.481505,2966.009679,2508.782293,2462.110225,2620.138273,2820.545477,3139.899529,3358.414117,3508.195701,3513.897379,3308.184304,3545.976704,3807.838688,3950.341442,3975.093103,3991.776721,4090.586165,4264.664289,4644.565812,5017.741104,5528.767059,6317.817305,7347.59049,7796.926184,8331.464223,9662.295909,11064.80637,12273.3225,13213.19896,14082.65484,14832.36117,15694.62975,16151.32734,16477.90663,13290.56084,15509.80691,17378.607,18797.1934,19161.21885
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,252.7967827,276.6414001,304.5378175,324.1074047,380.9654575,438.990797,504.8259485,497.5847563,447.9917972,487.6603186,550.4846094,599.0419676,646.6796867,753.9245812,926.5799505,1104.16133,1026.414385,902.860901,756.3473068,942.1769017,1044.691655,1216.273502,1194.450006,927.2586569,917.8962747,767.4358875,1086.609138,1792.300702,733.2997849,1044.907258,1199.666668,1527.388795,1567.409108,1487.674043,1879.366578,2189.534315,2226.916824,2300.672008,2156.393777,1916.533974,1945.413385,1929.57273,2007.370196,2129.441142,2397.251473,2706.669473,3129.559965,3581.089308,4197.584446,4181.187555,5072.11494,5861.357936,6519.37853,6746.800257,6667.134104,6231.711503,6217.036,6736.166937,6978.491215,7037.008037,6133.325524,6826.202556,7350.630343,7887.541859,8452.371671
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,269.4651465,283.7947412,166.6892214,179.464434,188.1537836,199.7635754,213.849586,223.1247663,242.2320676,261.0908904,200.9216556,217.4290551,230.0976113,283.2285927,379.0681812,400.6388831,448.6200845,502.2342429,565.2674871,666.9563868,766.9694511,821.2932569,832.5362003,723.4304971,665.0423493,633.2110653,600.0028439,649.8128576,722.3437185,791.8643244,803.5725883,804.3233305,916.5156945,918.6429538,1059.983895,1199.841714,1311.092494,1273.276049,982.8659437,1101.43516,1050.792731,969.5306117,1014.908793,1027.230119,1099.63013,1220.460186,1426.146492,1712.655433,1959.292335,1864.450434,2162.913759,2383.918925,2614.616444,2781.279577,2866.838038,2909.85818,2985.19564,3038.12125,3168.510366,3400.789498,3227.579102,3484.385939,3548.069306,3804.082741,3984.831539
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1017.15702,1080.608385,1144.536165,1221.469806,1328.033341,1463.541051,1616.480394,1781.086148,1971.866158,2188.883116,2422.626844,2638.815836,2838.158421,3049.479471,3360.145385,3728.12953,4143.562037,4616.290289,5145.006145,5741.086852,6402.929615,6824.343538,6552.711239,5891.503787,6329.069767,7038.005234,7788.29727,7944.599072,8047.916217,7629.569864,7798.075042,8239.26354,8340.189813,7862.39319,8393.730525,9635.283575,9881.659707,10402.53675,10577.50191,10147.77411,10221.91638,10993.60386,12137.17322,12698.92401,13863.45442,16154.05322,17150.47594,16401.78476,16166.96711,15846.79685,14708.21195,13009.24816,13729.76028,15610.82319,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,115.5304905,119.6563259,124.7345488,128.8741651,139.5186039,153.9372825,171.0545586,188.9720366,202.9377534,225.2882347,257.6472706,279.6697339,326.720237,482.8162524,533.0886518,481.950394,525.4332356,558.0150162,648.4901128,747.8009491,812.9646176,781.4125745,725.6459928,768.6363649,749.6370599,696.5748066,744.9085227,865.4685696,984.993556,934.2464949,826.3171521,941.7077216,1050.707169,1151.283881,1228.243436,998.2299674,1071.041852,989.721551,733.4798601,649.9947197,635.957919,537.8474596,506.3317895,577.4679224,620.5961477,744.48649,1238.182829,1370.753416,1624.793199,1568.831934,1866.868899,2288.375911,2635.087363,2560.77459,2723.175298,2484.59634,2316.394798,2477.76531,2566.368337,2575.772741,2429.611346,2607.578619,3102.289686,2966.068304,3006.705645
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209509,2235.541089,2459.020685,2497.130559,2874.831636,3700.959568,4163.511954,4137.008318,4533.535655,4415.500675,4520.641004,5015.2379,5223.45179,5720.813662,6711.727153,8043.923323,9068.855283,11272.52937,14048.56047,11556.30269,12567.73177,13867.66694,13087.42094,13621.90238,14262.28419,12637.52203,12464.01105,13913.34029,15658.21203,15874.52205,16150.93048,18635.51049,18891.21212,22145.26606,25103.56566
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,128.9652952,130.6318836,139.7249633,157.6474058,145.5516382,156.3962473,166.7128379,154.61484,162.4740916,178.0170014,195.3050048,188.0734994,215.177732,257.9506968,345.6078533,382.5784378,434.7206106,466.2064074,513.1420656,613.9670977,737.5923824,982.4063741,907.611047,732.1389277,665.1393286,670.636596,565.8331923,592.467449,604.3575257,595.019759,939.8055333,518.8758984,392.5915561,397.6036692,401.0589866,571.946465,675.0039731,720.5754668,741.3825962,448.8389023,503.5626413,465.9549022,523.6158602,554.2662545,670.7837112,815.4544641,997.421514,1173.400204,1423.201066,1252.329255,1421.489051,1596.909144,1686.960079,1796.003371,1848.070949,1524.986087,1316.745672,1338.960119,1449.855621,1681.190658,1496.337675,1594.142298,1770.15579,1558.343447,1366.065773
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26414.88106,27170.07665,27742.02448,28212.04997,28576.0988,29242.04147,29978.08893,30328.47949,30679.91819,31830.5285,31427.11308,32619.07046,35353.68216,36980.78848,39343.71547
